_id,County Code,Perm ID,Facility Name,City,Building Nbr,Building Name,Building Status,SPC Rating *,Building URL,Height (ft),Stories,Building Code,Building Code Year,Year Completed,AB 1882 Notice,Latitude,Longitude,Count
3046,37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-01144,North Wing,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=68HIS&capID2=00000&capID3=00028&agencyCode=OSHPD,23.92,2,1967 Uniform Building Code (UBC),1967,1968,,33.1837005,-117.2928192,1
3047,37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-01145,Center Complex - North,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=68HIS&capID2=00000&capID3=00029&agencyCode=OSHPD,,1,1967 Uniform Building Code (UBC),1967,1968,,33.1837005,-117.2928192,1
3048,37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-01146,South Tower,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=68HIS&capID2=00000&capID3=00030&agencyCode=OSHPD,62,5,1967 Uniform Building Code (UBC),1967,1968,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",33.1837005,-117.2928192,1
3049,37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-01147,Electrical Building,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=68HIS&capID2=00000&capID3=00031&agencyCode=OSHPD,11.17,1,1967 Uniform Building Code (UBC),1967,1968,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",33.1837005,-117.2928192,1
3050,37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-01148,1976 Center Complex Addition,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=76HIS&capID2=00000&capID3=00023&agencyCode=OSHPD,25.21,2,1973 California Building Code (CBC),1973,1978,,33.1837005,-117.2928192,1
3051,37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-01149,Materials/Laboratory Building,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=76HIS&capID2=00000&capID3=00024&agencyCode=OSHPD,25.21,2,1973 California Building Code (CBC),1973,1978,,33.1837005,-117.2928192,1
3052,37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-01150,1976 Radiology Addition,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=76HIS&capID2=00000&capID3=00025&agencyCode=OSHPD,25.21,2,1973 California Building Code (CBC),1973,1978,,33.1837005,-117.2928192,1
3053,37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-01151,Emergency Room Addition,OSHPD 1-In Service,3,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=93HIS&capID2=00000&capID3=00019&agencyCode=OSHPD,16.17,1,1985 California Building Code (CBC),1985,1993,,33.1837005,-117.2928192,1
3054,37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-01152,Administration Building,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=76HIS&capID2=00000&capID3=00026&agencyCode=OSHPD,25.21,2,1973 California Building Code (CBC),1973,1978,,33.1837005,-117.2928192,1
3055,37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-01153,Pavilion Building Canopy,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=90HIS&capID2=00000&capID3=00028&agencyCode=OSHPD,,1,1979 California Building Code (CBC),1979,1990,,33.1837005,-117.2928192,1
3056,37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-01154,Pavilion Building,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=90HIS&capID2=00000&capID3=00029&agencyCode=OSHPD,,4,1979 California Building Code (CBC),1979,1990,,33.1837005,-117.2928192,1
3057,37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-01155,Ancillary Building,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=90HIS&capID2=00000&capID3=00030&agencyCode=OSHPD,,1,1979 California Building Code (CBC),1979,1990,,33.1837005,-117.2928192,1
3058,37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-02868,South Tower Stair Shaft - Structurally connected to BLD-01146,OSHPD 1-Not an Independent Building,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=68HIS&capID2=00000&capID3=00074&agencyCode=OSHPD,62,5,1967 Uniform Building Code (UBC),1967,1968,,33.1837005,-117.2928192,1
3059,37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-02869,Electrical Building Addition,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=95HIS&capID2=00000&capID3=00084&agencyCode=OSHPD,10.83,1,1985 California Building Code (CBC),1985,1995,,33.1837005,-117.2928192,1
3060,37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-02870,Emergency Room Addition Canopy,OSHPD 1-In Service,3,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=93HIS&capID2=00000&capID3=00047&agencyCode=OSHPD,23.08,1,1985 California Building Code (CBC),1985,1993,,33.1837005,-117.2928192,1
3061,37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-02871,Perinatal Unit/Women's Center,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=95HIS&capID2=00000&capID3=00085&agencyCode=OSHPD,39.4,2,1989 California Building Code (CBC),1989,1995,,33.1837005,-117.2928192,1
3062,37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-02872,Perinatal Unit/Women's Center Canopy 1,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=95HIS&capID2=00000&capID3=00086&agencyCode=OSHPD,12.33,1,1989 California Building Code (CBC),1989,1995,,33.1837005,-117.2928192,1
3063,37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-02873,Perinatal Unit/Women's Center Canopy 2 - Structurally connected to BLD-02872,OSHPD 1-Not an Independent Building,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=95HIS&capID2=00000&capID3=00087&agencyCode=OSHPD,10.33,1,1989 California Building Code (CBC),1989,1995,,33.1837005,-117.2928192,1
3064,37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-02874,Perinatal Unit/Women's Center Canopy 3,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=95HIS&capID2=00000&capID3=00088&agencyCode=OSHPD,10.33,1,1989 California Building Code (CBC),1989,1995,,33.1837005,-117.2928192,1
3065,37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-02875,Surgery Addition 1,OSHPD 1-In Service,3,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=01HIS&capID2=00000&capID3=00037&agencyCode=OSHPD,,1,1985 California Building Code (CBC),1985,2001,,33.1837005,-117.2928192,1
3066,37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-02876,Surgery Addition 2,OSHPD 1-In Service,3,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=01HIS&capID2=00000&capID3=00038&agencyCode=OSHPD,,2,1985 California Building Code (CBC),1985,2001,,33.1837005,-117.2928192,1
3067,37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-02877,Surgery Addition Canopy,OSHPD 1-In Service,3,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=01HIS&capID2=00000&capID3=00039&agencyCode=OSHPD,,1,1985 California Building Code (CBC),1985,2001,,33.1837005,-117.2928192,1
3068,37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-02878,Central Plant,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=92HIS&capID2=00000&capID3=00065&agencyCode=OSHPD,26,2,1985 California Building Code (CBC),1985,1992,,33.1837005,-117.2928192,1
3069,37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-03766,Center Complex - South,OSHPD 1-In Service,3,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=68HIS&capID2=00000&capID3=00088&agencyCode=OSHPD,,2,1967 Uniform Building Code (UBC),1967,1968,,33.1837005,-117.2928192,1
3070,37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-05487,Behavioral Health Unit,OSHPD 5-Acute Psych Only,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=12CAP&capID2=00000&capID3=00AKG&agencyCode=OSHPD,,,1979 California Building Code (CBC),1979,1985,,33.1837005,-117.2928192,1
3071,37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-06565,Utility Tunnel,OSHPD 1-Tunnels,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=19CAP&capID2=00000&capID3=00AOI&agencyCode=OSHPD,,1,Unknown,,,,33.1837005,-117.2928192,1
3072,37 - San Diego,12872,UC San Diego Health - East Campus Medical Center,San Diego,BLD-00935,Main Hospital,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=71HIS&capID2=00000&capID3=00024&agencyCode=OSHPD,68,6,1967 Uniform Building Code (UBC),1967,1971,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",32.7763214,-117.0572968,1
3073,37 - San Diego,12872,UC San Diego Health - East Campus Medical Center,San Diego,BLD-00938,Service Building,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=71HIS&capID2=00000&capID3=00025&agencyCode=OSHPD,12,1,1967 Uniform Building Code (UBC),1967,1971,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",32.7763214,-117.0572968,1
3074,37 - San Diego,12872,UC San Diego Health - East Campus Medical Center,San Diego,BLD-00939,Fire Pump Building,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=71HIS&capID2=00000&capID3=00026&agencyCode=OSHPD,,1,1967 Uniform Building Code (UBC),1967,1971,,32.7763214,-117.0572968,1
3075,37 - San Diego,12872,UC San Diego Health - East Campus Medical Center,San Diego,BLD-03050,East Equipment Yard - Structurally connected to BLD-00938,OSHPD 1-Not an Independent Building,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00194&agencyCode=OSHPD,,0,1967 Uniform Building Code (UBC),1967,1971,,32.7763214,-117.0572968,1
3076,37 - San Diego,12872,UC San Diego Health - East Campus Medical Center,San Diego,BLD-03453,ED Addition,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00408&agencyCode=OSHPD,29,2,2010 California Building Code (CBC),2010,2019,,32.7763214,-117.0572968,1
3077,37 - San Diego,12872,UC San Diego Health - East Campus Medical Center,San Diego,BLD-06631,Emergency Generator,OSHPD 1-Equipment Yard,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=20CAP&capID2=00000&capID3=0031L&agencyCode=OSHPD,0,,2010 California Building Code (CBC),2010,2019,,32.7763214,-117.0572968,1
3078,37 - San Diego,12872,UC San Diego Health - East Campus Medical Center,San Diego,BLD-07193,Rehabilitation Hospital,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=24CAP&capID2=00000&capID3=0021H&agencyCode=OSHPD,,4,1989 California Building Code (CBC),1989,1992,,32.7763214,-117.0572968,1
3079,37 - San Diego,12872,UC San Diego Health - East Campus Medical Center,San Diego,BLD-07194,Connecting Bridge,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=24CAP&capID2=00000&capID3=0021N&agencyCode=OSHPD,,2,1989 California Building Code (CBC),1989,1992,,32.7763214,-117.0572968,1
3080,37 - San Diego,12359,UC San Diego Health Hillcrest - Hillcrest Medical Center,San Diego,BLD-02142,Main Hospital Building,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=59HIS&capID2=00000&capID3=00026&agencyCode=OSHPD,144,11,1955 Uniform Building Code (UBC),1955,1959,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",32.7538215,-117.165144,1
3081,37 - San Diego,12359,UC San Diego Health Hillcrest - Hillcrest Medical Center,San Diego,BLD-02143,Ancillary & Support Services Facility,OSHPD 1-In Service,3,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=92HIS&capID2=00000&capID3=00057&agencyCode=OSHPD,,3,1985 California Building Code (CBC),1985,1992,,32.7538215,-117.165144,1
3082,37 - San Diego,12359,UC San Diego Health Hillcrest - Hillcrest Medical Center,San Diego,BLD-02144,West Wing & Psychiatric Inpatient,OSHPD 5-Acute Psych Only,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00061&agencyCode=OSHPD,,,Unknown,,,,32.7538215,-117.165144,1
3083,37 - San Diego,12359,UC San Diego Health Hillcrest - Hillcrest Medical Center,San Diego,BLD-02145,Central Plant - Structurally connected to BLD-03304,OSHPD 1-Not an Independent Building,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00062&agencyCode=OSHPD,,,Unknown,,,,32.7538215,-117.165144,1
3084,37 - San Diego,12359,UC San Diego Health Hillcrest - Hillcrest Medical Center,San Diego,BLD-02146,Utility Line Bridge,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=59HIS&capID2=00000&capID3=00027&agencyCode=OSHPD,8.7,1,1955 Uniform Building Code (UBC),1955,1959,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",32.7538215,-117.165144,1
3085,37 - San Diego,12359,UC San Diego Health Hillcrest - Hillcrest Medical Center,San Diego,BLD-02147,Telecommunications,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=85HIS&capID2=00000&capID3=00033&agencyCode=OSHPD,13,1,1982 Uniform Building Code (UBC),1982,1985,,32.7538215,-117.165144,1
3086,37 - San Diego,12359,UC San Diego Health Hillcrest - Hillcrest Medical Center,San Diego,BLD-02148,Outpatient Clinic,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=76HIS&capID2=00000&capID3=00059&agencyCode=OSHPD,,3,1973 California Building Code (CBC),1973,1976,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",32.7538215,-117.165144,1
3087,37 - San Diego,12359,UC San Diego Health Hillcrest - Hillcrest Medical Center,San Diego,BLD-03304,Boiler House and Shops,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=59HIS&capID2=00000&capID3=00041&agencyCode=OSHPD,,4,1955 Uniform Building Code (UBC),1955,1959,,32.7538215,-117.165144,1
3088,37 - San Diego,12359,UC San Diego Health Hillcrest - Hillcrest Medical Center,San Diego,BLD-03853,OR Suite Expansion,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=80HIS&capID2=00000&capID3=00560&agencyCode=OSHPD,32,2,1973 California Building Code (CBC),1973,1980,,32.7538215,-117.165144,1
3089,37 - San Diego,12359,UC San Diego Health Hillcrest - Hillcrest Medical Center,San Diego,BLD-03854,Delivery / Surgery Expansion,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=78HIS&capID2=00000&capID3=00061&agencyCode=OSHPD,33,2,1973 California Building Code (CBC),1973,1978,,32.7538215,-117.165144,1
3090,37 - San Diego,12359,UC San Diego Health Hillcrest - Hillcrest Medical Center,San Diego,BLD-05175,Utility Line Bridge - South,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=59HIS&capID2=00000&capID3=00043&agencyCode=OSHPD,6,1,1958 Uniform Building Code (UBC),1958,1959,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",32.7538215,-117.165144,1
3091,37 - San Diego,12359,UC San Diego Health Hillcrest - Hillcrest Medical Center,San Diego,BLD-05560,Chiller Building,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=13CAP&capID2=00000&capID3=000MZ&agencyCode=OSHPD,28.5,1,2007 California Building Code (CBC),2007,2012,,32.7538215,-117.165144,1
3092,37 - San Diego,12359,UC San Diego Health Hillcrest - Hillcrest Medical Center,San Diego,BLD-05846,Emergency Generator Building,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=15CAP&capID2=00000&capID3=001CD&agencyCode=OSHPD,21.92,1,2001 California Building Code (CBC),2001,2013,,32.7538215,-117.165144,1
3093,37 - San Diego,11659,UC San Diego Health La Jolla - Jacobs Medical Center & Sulpizio Cardiovascular Center,La Jolla,BLD-02561,Main Hospital,OSHPD 1-In Service,3,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=91HIS&capID2=00000&capID3=00057&agencyCode=OSHPD,,4,1989 California Building Code (CBC),1989,1994,,32.8797432,-117.2238784,1
3094,37 - San Diego,11659,UC San Diego Health La Jolla - Jacobs Medical Center & Sulpizio Cardiovascular Center,La Jolla,BLD-02846,Main Hospital,OSHPD 1-In Service,3,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=91HIS&capID2=00000&capID3=00064&agencyCode=OSHPD,,4,1989 California Building Code (CBC),1989,1994,,32.8797432,-117.2238784,1
3095,37 - San Diego,11659,UC San Diego Health La Jolla - Jacobs Medical Center & Sulpizio Cardiovascular Center,La Jolla,BLD-05315,UCSD Sulpizio Family Cardiovascular Center,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=11CAP&capID2=00000&capID3=004E5&agencyCode=OSHPD,72.87,4,2001 California Building Code (CBC),2001,2011,,32.8797432,-117.2238784,1
3096,37 - San Diego,11659,UC San Diego Health La Jolla - Jacobs Medical Center & Sulpizio Cardiovascular Center,La Jolla,BLD-05419,Central Plant,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=12CAP&capID2=00000&capID3=0049D&agencyCode=OSHPD,42.33,2,2007 California Building Code (CBC),2007,2016,,32.8797432,-117.2238784,1
3097,37 - San Diego,11659,UC San Diego Health La Jolla - Jacobs Medical Center & Sulpizio Cardiovascular Center,La Jolla,BLD-05420,Bed Tower,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=12CAP&capID2=00000&capID3=0049I&agencyCode=OSHPD,183.08,10,2007 California Building Code (CBC),2007,2018,,32.8797432,-117.2238784,1
3098,37 - San Diego,11659,UC San Diego Health La Jolla - Jacobs Medical Center & Sulpizio Cardiovascular Center,La Jolla,BLD-05974,Emergency Preparedness Supplies Building,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=15CAP&capID2=00000&capID3=00D31&agencyCode=OSHPD,18.42,1,2013 California Building Code (CBC),2013,2017,,32.8797432,-117.2238784,1
